time,body,x,y,z,vx,vy,vz,ax,ay,az,distance_from_earth,distance_from_moon,speed,mission_phase,event_flag
373080,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373080,moon,209688.8373,322170.5406,0.0,-0.858202,0.558572,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373080,spacecraft,188093.6539,317499.3053,39.3419,0.253896,0.40336,-0.004887,-1.527e-05,-2.426e-05,2.9e-07,369032.5637,22094.7456,0.476641,Cruise,
373140,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373140,moon,209637.3425,322204.0508,0.0,-0.858291,0.558434,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373140,spacecraft,188108.8614,317523.4652,39.0492,0.25298,0.401904,-0.004869,-1.528e-05,-2.427e-05,2.9e-07,369061.1009,22031.5398,0.47492,Cruise,
373200,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373200,moon,209585.8424,322237.5527,0.0,-0.85838,0.558297,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373200,spacecraft,188124.0139,317547.5377,38.7575,0.252063,0.400447,-0.004852,-1.529e-05,-2.428e-05,2.9e-07,369089.5349,21968.4242,0.473199,Cruise,
373260,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373260,moon,209534.3369,322271.0464,0.0,-0.858469,0.55816,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373260,spacecraft,188139.1114,317571.5227,38.4669,0.251146,0.39899,-0.004834,-1.529e-05,-2.429e-05,2.9e-07,369117.8657,21905.399,0.471477,Cruise,
373320,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373320,moon,209482.8261,322304.5319,0.0,-0.858558,0.558023,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373320,spacecraft,188154.1538,317595.4203,38.1774,0.250228,0.397532,-0.004817,-1.53e-05,-2.43e-05,2.9e-07,369146.0931,21842.4648,0.469754,Cruise,
373380,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373380,moon,209431.3099,322338.0091,0.0,-0.858648,0.557886,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373380,spacecraft,188169.1412,317619.2304,37.8889,0.24931,0.396074,-0.004799,-1.531e-05,-2.432e-05,2.9e-07,369174.2172,21779.6221,0.468031,Cruise,
373440,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373440,moon,209379.7884,322371.4782,0.0,-0.858737,0.557748,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373440,spacecraft,188184.0734,317642.953,37.6015,0.248391,0.394614,-0.004781,-1.531e-05,-2.433e-05,2.9e-07,369202.238,21716.8713,0.466306,Cruise,
373500,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373500,moon,209328.2615,322404.9389,0.0,-0.858826,0.557611,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373500,spacecraft,188198.9506,317666.588,37.3151,0.247472,0.393154,-0.004763,-1.532e-05,-2.434e-05,2.9e-07,369230.1552,21654.213,0.464581,Cruise,
373560,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373560,moon,209276.7292,322438.3915,0.0,-0.858915,0.557474,0.0,-1.49e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373560,spacecraft,188213.7725,317690.1354,37.0298,0.246553,0.391694,-0.004746,-1.533e-05,-2.435e-05,2.9e-07,369257.969,21591.6475,0.462855,Cruise,
373620,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373620,moon,209225.1917,322471.8358,0.0,-0.859004,0.557336,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373620,spacecraft,188228.5393,317713.5951,36.7456,0.245633,0.390233,-0.004728,-1.533e-05,-2.436e-05,3e-07,369285.6793,21529.1754,0.461129,Cruise,
373680,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373680,moon,209173.6487,322505.2719,0.0,-0.859093,0.557199,0.0,-1.48e-06,-2.29e-06,0.0,384399.8774,0.0,1.023969,Cruise,
373680,spacecraft,188243.2509,317736.9672,36.4624,0.244713,0.388771,-0.00471,-1.534e-05,-2.437e-05,3e-07,369313.2859,21466.7973,0.459401,Cruise,
373740,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373740,moon,209122.1005,322538.6997,0.0,-0.859182,0.557062,0.0,-1.48e-06,-2.29e-06,0.0,384399.8774,0.0,1.023969,Cruise,
373740,spacecraft,188257.9073,317760.2515,36.1803,0.243792,0.387308,-0.004693,-1.535e-05,-2.438e-05,3e-07,369340.789,21404.5135,0.457673,Cruise,
373800,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373800,moon,209070.5469,322572.1193,0.0,-0.859271,0.556925,0.0,-1.48e-06,-2.29e-06,0.0,384399.8774,0.0,1.023969,Cruise,
373800,spacecraft,188272.5085,317783.448,35.8992,0.242871,0.385845,-0.004675,-1.535e-05,-2.439e-05,3e-07,369368.1884,21342.3247,0.455944,Cruise,
373860,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373860,moon,209018.9879,322605.5306,0.0,-0.85936,0.556787,0.0,-1.48e-06,-2.29e-06,0.0,384399.8774,0.0,1.023969,Cruise,
373860,spacecraft,188287.0543,317806.5568,35.6192,0.24195,0.384381,-0.004657,-1.536e-05,-2.44e-05,3e-07,369395.484,21280.2313,0.454214,Cruise,
373920,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373920,moon,208967.4236,322638.9337,0.0,-0.859449,0.55665,0.0,-1.48e-06,-2.29e-06,0.0,384399.8774,0.0,1.023969,Cruise,
373920,spacecraft,188301.5449,317829.5777,35.3403,0.241028,0.382917,-0.004639,-1.537e-05,-2.441e-05,3e-07,369422.676,21218.2338,0.452484,Cruise,
373980,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
373980,moon,208915.854,322672.3286,0.0,-0.859538,0.556512,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
373980,spacecraft,188315.9801,317852.5107,35.0625,0.240106,0.381452,-0.004622,-1.537e-05,-2.442e-05,3e-07,369449.7641,21156.3328,0.450753,Cruise,
374040,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374040,moon,208864.279,322705.7152,0.0,-0.859627,0.556375,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374040,spacecraft,188330.36,317875.3558,34.7857,0.239183,0.379986,-0.004604,-1.538e-05,-2.443e-05,3e-07,369476.7483,21094.5288,0.449021,Cruise,
374100,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374100,moon,208812.6988,322739.0936,0.0,-0.859716,0.556238,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374100,spacecraft,188344.6846,317898.1129,34.5099,0.23826,0.37852,-0.004586,-1.539e-05,-2.444e-05,3e-07,369503.6287,21032.8223,0.447288,Cruise,
374160,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374160,moon,208761.1131,322772.4637,0.0,-0.859805,0.5561,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374160,spacecraft,188358.9537,317920.7821,34.2353,0.237337,0.377053,-0.004568,-1.539e-05,-2.446e-05,3e-07,369530.4051,20971.2139,0.445554,Cruise,
374220,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374220,moon,208709.5222,322805.8256,0.0,-0.859894,0.555963,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374220,spacecraft,188373.1675,317943.3631,33.9617,0.236413,0.375585,-0.004551,-1.54e-05,-2.447e-05,3e-07,369557.0775,20909.7042,0.44382,Cruise,
374280,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374280,moon,208657.9259,322839.1793,0.0,-0.859983,0.555825,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374280,spacecraft,188387.3258,317965.8562,33.6892,0.235489,0.374117,-0.004533,-1.541e-05,-2.448e-05,3e-07,369583.6459,20848.2935,0.442085,Cruise,
374340,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374340,moon,208606.3242,322872.5247,0.0,-0.860071,0.555688,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374340,spacecraft,188401.4286,317988.2611,33.4177,0.234564,0.372648,-0.004515,-1.541e-05,-2.449e-05,3e-07,369610.1102,20786.9828,0.440349,Cruise,
374400,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374400,moon,208554.7173,322905.8618,0.0,-0.86016,0.55555,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374400,spacecraft,188415.4759,318010.5778,33.1473,0.233639,0.371179,-0.004497,-1.542e-05,-2.45e-05,3e-07,369636.4704,20725.7723,0.438613,Cruise,
374460,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374460,moon,208503.105,322939.1907,0.0,-0.860249,0.555413,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374460,spacecraft,188429.4677,318032.8064,32.878,0.232714,0.369708,-0.004479,-1.543e-05,-2.451e-05,3e-07,369662.7264,20664.6627,0.436876,Cruise,
374520,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374520,moon,208451.4874,322972.5114,0.0,-0.860338,0.555275,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374520,spacecraft,188443.404,318054.9467,32.6097,0.231788,0.368238,-0.004462,-1.543e-05,-2.452e-05,3e-07,369688.8782,20603.6546,0.435137,Cruise,
374580,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374580,moon,208399.8645,323005.8238,0.0,-0.860427,0.555138,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374580,spacecraft,188457.2847,318076.9988,32.3426,0.230862,0.366766,-0.004444,-1.544e-05,-2.453e-05,3e-07,369714.9258,20542.7485,0.433399,Cruise,
374640,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374640,moon,208348.2362,323039.1279,0.0,-0.860515,0.555,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374640,spacecraft,188471.1099,318098.9625,32.0764,0.229935,0.365294,-0.004426,-1.545e-05,-2.454e-05,3e-07,369740.869,20481.9451,0.431659,Cruise,
374700,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374700,moon,208296.6026,323072.4238,0.0,-0.860604,0.554863,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374700,spacecraft,188484.8794,318120.8379,31.8114,0.229008,0.363821,-0.004408,-1.545e-05,-2.455e-05,3e-07,369766.7079,20421.245,0.429919,Cruise,
374760,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374760,moon,208244.9637,323105.7115,0.0,-0.860693,0.554725,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374760,spacecraft,188498.5933,318142.6249,31.5474,0.228081,0.362348,-0.00439,-1.546e-05,-2.456e-05,3e-07,369792.4424,20360.6488,0.428178,Cruise,
374820,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374820,moon,208193.3195,323138.9909,0.0,-0.860781,0.554588,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374820,spacecraft,188512.2515,318164.3235,31.2845,0.227153,0.360874,-0.004372,-1.547e-05,-2.457e-05,3e-07,369818.0724,20300.1569,0.426436,Cruise,
374880,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374880,moon,208141.67,323172.262,0.0,-0.86087,0.55445,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374880,spacecraft,188525.854,318185.9336,31.0227,0.226225,0.359399,-0.004354,-1.547e-05,-2.458e-05,3e-07,369843.598,20239.7703,0.424693,Cruise,
374940,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
374940,moon,208090.0151,323205.5249,0.0,-0.860959,0.554313,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
374940,spacecraft,188539.4009,318207.4553,30.7619,0.225296,0.357924,-0.004337,-1.548e-05,-2.459e-05,3e-07,369869.019,20179.4893,0.42295,Cruise,
375000,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375000,moon,208038.3549,323238.7795,0.0,-0.861047,0.554175,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375000,spacecraft,188552.892,318228.8883,30.5023,0.224367,0.356448,-0.004319,-1.549e-05,-2.461e-05,3e-07,369894.3354,20119.3148,0.421205,Cruise,
375060,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375060,moon,207986.6894,323272.0259,0.0,-0.861136,0.554037,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375060,spacecraft,188566.3273,318250.2328,30.2437,0.223437,0.354971,-0.004301,-1.549e-05,-2.462e-05,3e-07,369919.5472,20059.2472,0.419461,Cruise,
375120,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375120,moon,207935.0186,323305.264,0.0,-0.861224,0.5539,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375120,spacecraft,188579.7069,318271.4887,29.9861,0.222507,0.353494,-0.004283,-1.55e-05,-2.463e-05,3e-07,369944.6544,19999.2873,0.417715,Cruise,
375180,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375180,moon,207883.3425,323338.4938,0.0,-0.861313,0.553762,0.0,-1.48e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375180,spacecraft,188593.0307,318292.656,29.7297,0.221577,0.352016,-0.004265,-1.551e-05,-2.464e-05,3e-07,369969.6568,19939.4357,0.415968,Cruise,
375240,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375240,moon,207831.6611,323371.7154,0.0,-0.861401,0.553624,0.0,-1.47e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375240,spacecraft,188606.2986,318313.7345,29.4743,0.220646,0.350537,-0.004247,-1.552e-05,-2.465e-05,3e-07,369994.5544,19879.6931,0.414221,Cruise,
375300,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375300,moon,207779.9744,323404.9288,0.0,-0.86149,0.553487,0.0,-1.47e-06,-2.29e-06,0.0,384399.8773,0.0,1.023969,Cruise,
375300,spacecraft,188619.5107,318334.7243,29.22,0.219715,0.349058,-0.004229,-1.552e-05,-2.466e-05,3e-07,370019.3473,19820.0602,0.412473,Cruise,
375360,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375360,moon,207728.2823,323438.1338,0.0,-0.861578,0.553349,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375360,spacecraft,188632.6669,318355.6253,28.9667,0.218784,0.347578,-0.004211,-1.553e-05,-2.467e-05,3e-07,370044.0352,19760.5375,0.410724,Cruise,
375420,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375420,moon,207676.585,323471.3306,0.0,-0.861667,0.553211,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375420,spacecraft,188645.7671,318376.4375,28.7146,0.217852,0.346097,-0.004193,-1.554e-05,-2.468e-05,3e-07,370068.6183,19701.126,0.408975,Cruise,
375480,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375480,moon,207624.8824,323504.5192,0.0,-0.861755,0.553074,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375480,spacecraft,188658.8115,318397.1609,28.4635,0.21692,0.344616,-0.004175,-1.554e-05,-2.469e-05,3e-07,370093.0964,19641.826,0.407225,Cruise,
375540,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375540,moon,207573.1744,323537.6995,0.0,-0.861843,0.552936,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375540,spacecraft,188671.7999,318417.7954,28.2135,0.215987,0.343135,-0.004157,-1.555e-05,-2.47e-05,3e-07,370117.4696,19582.6385,0.405474,Cruise,
375600,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375600,moon,207521.4611,323570.8715,0.0,-0.861932,0.552798,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375600,spacecraft,188684.7324,318438.3409,27.9645,0.215054,0.341652,-0.004139,-1.556e-05,-2.471e-05,3e-07,370141.7377,19523.5642,0.403722,Cruise,
375660,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375660,moon,207469.7426,323604.0352,0.0,-0.86202,0.55266,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375660,spacecraft,188697.6088,318458.7975,27.7167,0.21412,0.340169,-0.004121,-1.556e-05,-2.472e-05,3e-07,370165.9007,19464.6036,0.401969,Cruise,
375720,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375720,moon,207418.0187,323637.1907,0.0,-0.862108,0.552522,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375720,spacecraft,188710.4292,318479.165,27.4699,0.213186,0.338685,-0.004104,-1.557e-05,-2.473e-05,3e-07,370189.9586,19405.7576,0.400216,Cruise,
375780,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375780,moon,207366.2896,323670.3379,0.0,-0.862197,0.552385,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375780,spacecraft,188723.1936,318499.4436,27.2242,0.212252,0.337201,-0.004086,-1.558e-05,-2.475e-05,3e-07,370213.9113,19347.0269,0.398462,Cruise,
375840,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375840,moon,207314.5551,323703.4769,0.0,-0.862285,0.552247,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375840,spacecraft,188735.9019,318519.633,26.9796,0.211317,0.335716,-0.004068,-1.558e-05,-2.476e-05,3e-07,370237.7587,19288.4124,0.396707,Cruise,
375900,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375900,moon,207262.8154,323736.6076,0.0,-0.862373,0.552109,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375900,spacecraft,188748.5541,318539.7333,26.7361,0.210382,0.33423,-0.00405,-1.559e-05,-2.477e-05,3e-07,370261.501,19229.9145,0.394951,Cruise,
375960,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
375960,moon,207211.0703,323769.73,0.0,-0.862462,0.551971,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
375960,spacecraft,188761.1501,318559.7445,26.4936,0.209446,0.332744,-0.004032,-1.56e-05,-2.478e-05,3e-07,370285.1378,19171.5341,0.393195,Cruise,
376020,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376020,moon,207159.32,323802.8441,0.0,-0.86255,0.551833,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376020,spacecraft,188773.6901,318579.6664,26.2522,0.20851,0.331257,-0.004014,-1.56e-05,-2.479e-05,3e-07,370308.6694,19113.2721,0.391438,Cruise,
376080,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376080,moon,207107.5644,323835.95,0.0,-0.862638,0.551695,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376080,spacecraft,188786.1738,318599.4992,26.0119,0.207574,0.329769,-0.003995,-1.561e-05,-2.48e-05,3e-07,370332.0955,19055.1292,0.38968,Cruise,
376140,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376140,moon,207055.8034,323869.0476,0.0,-0.862726,0.551558,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376140,spacecraft,188798.6014,318619.2426,25.7727,0.206637,0.328281,-0.003977,-1.562e-05,-2.481e-05,3e-07,370355.4162,18997.1061,0.387921,Cruise,
376200,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376200,moon,207004.0372,323902.1369,0.0,-0.862814,0.55142,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376200,spacecraft,188810.9727,318638.8967,25.5346,0.2057,0.326792,-0.003959,-1.562e-05,-2.482e-05,3e-07,370378.6314,18939.2037,0.386162,Cruise,
376260,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376260,moon,206952.2657,323935.2179,0.0,-0.862902,0.551282,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376260,spacecraft,188823.2878,318658.4615,25.2976,0.204762,0.325302,-0.003941,-1.563e-05,-2.483e-05,3e-07,370401.741,18881.4228,0.384402,Cruise,
376320,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376320,moon,206900.4889,323968.2907,0.0,-0.86299,0.551144,0.0,-1.47e-06,-2.3e-06,0.0,384399.8774,0.0,1.023969,Cruise,
376320,spacecraft,188835.5466,318677.9369,25.0616,0.203824,0.323812,-0.003923,-1.564e-05,-2.484e-05,3e-07,370424.7451,18823.764,0.382641,Cruise,
376380,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376380,moon,206848.7069,324001.3552,0.0,-0.863079,0.551006,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376380,spacecraft,188847.7492,318697.3228,24.8267,0.202886,0.322321,-0.003905,-1.564e-05,-2.485e-05,3e-07,370447.6435,18766.2284,0.380879,Cruise,
376440,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376440,moon,206796.9195,324034.4114,0.0,-0.863167,0.550868,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376440,spacecraft,188859.8954,318716.6193,24.5929,0.201947,0.32083,-0.003887,-1.565e-05,-2.486e-05,3e-07,370470.4362,18708.8166,0.379117,Cruise,
376500,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376500,moon,206745.1269,324067.4594,0.0,-0.863255,0.55073,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376500,spacecraft,188871.9853,318735.8262,24.3602,0.201008,0.319338,-0.003869,-1.566e-05,-2.487e-05,3e-07,370493.1232,18651.5297,0.377353,Cruise,
376560,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376560,moon,206693.329,324100.499,0.0,-0.863343,0.550592,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376560,spacecraft,188884.0188,318754.9437,24.1286,0.200068,0.317845,-0.003851,-1.566e-05,-2.489e-05,3e-07,370515.7044,18594.3682,0.375589,Cruise,
376620,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376620,moon,206641.5258,324133.5304,0.0,-0.863431,0.550454,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376620,spacecraft,188895.9959,318773.9715,23.898,0.199128,0.316351,-0.003833,-1.567e-05,-2.49e-05,3e-07,370538.1799,18537.3332,0.373825,Cruise,
376680,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376680,moon,206589.7173,324166.5535,0.0,-0.863519,0.550316,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376680,spacecraft,188907.9166,318792.9097,23.6686,0.198188,0.314857,-0.003815,-1.568e-05,-2.491e-05,3e-07,370560.5494,18480.4255,0.372059,Cruise,
376740,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
376740,moon,206537.9035,324199.5683,0.0,-0.863607,0.550178,0.0,-1.47e-06,-2.3e-06,0.0,384399.8773,0.0,1.023969,Cruise,
376740,spacecraft,188919.7809,318811.7582,23.4402,0.197247,0.313362,-0.003797,-1.568e-05,-2.492e-05,3e-07,370582.813,18423.6459,0.370293,Cruise,
